Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
"Running,2020-02-24 07:18:41,false,""Running"",""5,97"",""450"",""00:29:19"",""--"",""--"",""169"",""182"",""4:55"",""4:15"",""13"",""18"",""1,20"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:30.55"",""6"",""0,0"""
"Running,2020-02-12 06:56:01,false,""Running"",""5,84"",""443"",""00:29:52"",""--"",""--"",""171"",""187"",""5:07"",""4:34"",""15"",""17"",""1,14"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:12.09"",""6"",""0,0"""
"Running,2020-01-04 21:04:46,false,""Running"",""7,66"",""565"",""00:35:02"",""--"",""--"",""172"",""180"",""4:34"",""4:12"",""27"",""32"",""1,27"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:58.27"",""8"",""0,0"""
"Running,2020-01-02 20:28:14,false,""Running"",""5,95"",""434"",""00:30:27"",""--"",""--"",""172"",""186"",""5:07"",""4:27"",""81"",""94"",""1,13"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:33.23"",""6"",""0,0"""
"Running,2019-12-09 20:16:59,false,""Running"",""12,07"",""901"",""00:56:31"",""--"",""--"",""176"",""193"",""4:41"",""3:54"",""900"",""904"",""1,21"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:19.90"",""13"",""0,0"""
"Running,2019-12-07 18:15:33,false,""Running"",""10,00"",""717"",""00:47:00"",""--"",""--"",""176"",""204"",""4:42"",""4:08"",""265"",""271"",""1,21"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:12.82"",""10"",""0,0"""
"Running,2019-12-05 20:10:36,false,""Running"",""7,52"",""532"",""00:37:57"",""--"",""--"",""174"",""184"",""5:03"",""4:06"",""117"",""125"",""1,14"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:25.04"",""8"",""0,0"""
"Running,2019-12-01 09:25:28,false,""Osaka Shi Running"",""42,60"",""3.189"",""02:56:53"",""--"",""--"",""186"",""204"",""4:09"",""3:30"",""219"",""219"",""1,30"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:25.72"",""43"",""0,0"""
"Running,2019-11-29 07:22:08,false,""Running"",""9,99"",""739"",""00:44:33"",""--"",""--"",""178"",""197"",""4:28"",""3:34"",""23"",""33"",""1,26"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:28.96"",""27"",""0,0"""
"Running,2019-11-28 08:02:47,false,""Running"",""2,82"",""207"",""00:12:39"",""--"",""--"",""181"",""196"",""4:29"",""3:57"",""36"",""--"",""1,23"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:54.38"",""3"",""0,0"""
